FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
1251208,Delta,291,LAX,MIA,2024-09-01 05:43,2024-09-01 05:45,2024-09-01 11:43,2024-09-01 11:33,-10,,True,True,Boeing 737,N58713,385
1669858,Delta,903,ATL,MIA,2024-09-01 02:20,2024-09-01 02:20,2024-09-01 08:20,2024-09-01 08:23,3,Air Traffic Control,True,True,Boeing 777,N16307,1892
1672387,Delta,1614,ATL,SEA,2024-09-01 16:39,2024-09-01 16:57,2024-09-01 21:39,2024-09-01 21:47,8,Weather,False,True,Boeing 777,N52028,2363
866676,Delta,6273,JFK,MIA,2024-09-01 19:52,2024-09-01 20:14,2024-09-02 01:52,2024-09-02 02:20,28,Air Traffic Control,True,False,Boeing 777,N64395,1987
1153825,Delta,2282,ORD,BOS,2024-09-01 21:56,2024-09-01 21:57,2024-09-01 22:56,2024-09-01 22:57,1,Maintenance,True,True,Boeing 737,N29096,383
1140359,Delta,3840,JFK,JFK,2024-09-01 13:18,2024-09-01 13:22,2024-09-01 15:18,2024-09-01 15:24,6,Maintenance,True,True,Boeing 737,N71338,2647
1562594,Delta,9787,ORD,MIA,2024-09-01 06:15,2024-09-01 06:25,2024-09-01 07:15,2024-09-01 07:07,-8,,False,False,Boeing 737,N67577,882
579678,Delta,2550,ORD,SFO,2024-09-01 19:07,2024-09-01 19:33,2024-09-01 22:07,2024-09-01 22:15,8,Air Traffic Control,True,True,Boeing 777,N64743,1806
157052,Delta,7689,JFK,JFK,2024-09-01 19:37,2024-09-01 20:01,2024-09-01 21:37,2024-09-01 21:44,7,Maintenance,True,True,Boeing 777,N20741,1152
1314398,Delta,8602,ATL,SEA,2024-09-01 15:03,2024-09-01 15:26,2024-09-01 20:03,2024-09-01 20:29,26,Weather,False,False,Boeing 777,N57464,1972
1043690,Delta,4859,LAX,MIA,2024-09-01 03:10,2024-09-01 03:28,2024-09-01 05:10,2024-09-01 05:16,6,Maintenance,True,True,Boeing 737,N61030,1153
726457,Delta,9511,ORD,BOS,2024-09-01 21:01,2024-09-01 21:02,2024-09-01 22:01,2024-09-01 22:29,28,Maintenance,False,False,Boeing 777,N87535,1655
662603,Delta,352,LAX,SEA,2024-09-01 19:25,2024-09-01 19:30,2024-09-01 22:25,2024-09-01 22:22,-3,,False,False,Boeing 737,N53003,452
469697,Delta,6383,JFK,SEA,2024-09-01 16:32,2024-09-01 16:38,2024-09-01 20:32,2024-09-01 20:37,5,Maintenance,True,False,Boeing 777,N47324,1292
856130,Delta,7536,LAX,MIA,2024-09-01 12:50,2024-09-01 12:55,2024-09-01 17:50,2024-09-01 18:14,24,Air Traffic Control,False,False,Airbus A320,N20166,741
1387045,Delta,9509,LAX,JFK,2024-09-01 16:02,2024-09-01 16:30,2024-09-01 18:02,2024-09-01 18:29,27,Air Traffic Control,False,True,Airbus A320,N21696,2696
1296335,Delta,6332,LAX,SFO,2024-09-01 14:47,2024-09-01 14:58,2024-09-01 20:47,2024-09-01 21:05,18,Air Traffic Control,True,True,Boeing 777,N44716,1032
1169022,Delta,4292,LAX,BOS,2024-09-01 00:22,2024-09-01 00:48,2024-09-01 05:22,2024-09-01 05:19,-3,,False,False,Airbus A320,N23261,412
850090,Delta,7341,ATL,SEA,2024-09-01 16:18,2024-09-01 16:42,2024-09-01 20:18,2024-09-01 20:12,-6,,False,True,Boeing 737,N81936,2362
986141,Delta,5399,ATL,SEA,2024-09-01 13:48,2024-09-01 14:07,2024-09-01 14:48,2024-09-01 15:09,21,Air Traffic Control,False,True,Boeing 737,N91414,317
1235968,Delta,8414,LAX,BOS,2024-09-01 19:56,2024-09-01 20:05,2024-09-01 22:56,2024-09-01 23:13,17,Weather,False,False,Airbus A320,N72305,1852
1669647,Delta,2629,JFK,SFO,2024-09-01 14:04,2024-09-01 14:28,2024-09-01 20:04,2024-09-01 19:56,-8,,False,True,Airbus A320,N73412,2642
998677,Delta,1067,ATL,SEA,2024-09-01 05:34,2024-09-01 05:40,2024-09-01 07:34,2024-09-01 07:59,25,Maintenance,False,True,Boeing 737,N31935,1876
745119,Delta,5223,ORD,MIA,2024-09-01 01:49,2024-09-01 02:07,2024-09-01 02:49,2024-09-01 02:48,-1,,False,False,Boeing 777,N15638,577
586102,Delta,843,LAX,BOS,2024-09-01 15:47,2024-09-01 15:49,2024-09-01 16:47,2024-09-01 16:47,0,,False,False,Boeing 737,N45777,1244
1291724,Delta,8979,JFK,JFK,2024-09-01 04:33,2024-09-01 04:45,2024-09-01 09:33,2024-09-01 09:24,-9,,True,True,Boeing 777,N10687,2225
1596575,Delta,7555,ATL,SEA,2024-09-01 17:43,2024-09-01 17:45,2024-09-01 21:43,2024-09-01 21:57,14,Weather,False,False,Boeing 737,N84929,1030
1522280,Delta,3447,DFW,JFK,2024-09-01 12:40,2024-09-01 13:00,2024-09-01 14:40,2024-09-01 14:40,0,,False,False,Boeing 777,N20245,1340
1470742,Delta,5243,DFW,MIA,2024-09-01 23:54,2024-09-02 00:11,2024-09-02 00:54,2024-09-02 01:02,8,Weather,True,False,Boeing 737,N62616,1767
622983,Delta,2257,ATL,SEA,2024-09-01 16:42,2024-09-01 16:42,2024-09-01 18:42,2024-09-01 18:50,8,Maintenance,True,True,Boeing 737,N28362,2670
1473054,Delta,875,DFW,SFO,2024-09-01 13:42,2024-09-01 14:03,2024-09-01 14:42,2024-09-01 14:35,-7,,False,False,Boeing 737,N77566,1843
726827,Delta,7872,DFW,SEA,2024-09-01 15:44,2024-09-01 15:47,2024-09-01 20:44,2024-09-01 20:57,13,Air Traffic Control,True,False,Airbus A320,N71234,2078
874367,Delta,8651,DFW,JFK,2024-09-01 21:17,2024-09-01 21:35,2024-09-02 02:17,2024-09-02 02:07,-10,,True,False,Airbus A320,N85826,492
62878,Delta,6223,ORD,SFO,2024-09-01 14:20,2024-09-01 14:29,2024-09-01 15:20,2024-09-01 15:30,10,Weather,True,False,Boeing 737,N38356,1201
1681583,Delta,1036,JFK,SFO,2024-09-01 10:23,2024-09-01 10:52,2024-09-01 15:23,2024-09-01 15:39,16,Air Traffic Control,False,True,Boeing 777,N55968,2870
333361,Delta,3528,LAX,SFO,2024-09-01 01:20,2024-09-01 01:45,2024-09-01 06:20,2024-09-01 06:16,-4,,False,False,Boeing 737,N99138,1057
1419790,Delta,6157,ORD,SFO,2024-09-01 06:39,2024-09-01 07:07,2024-09-01 07:39,2024-09-01 07:32,-7,,False,False,Boeing 777,N47491,1788
658168,Delta,5758,JFK,SFO,2024-09-01 04:02,2024-09-01 04:22,2024-09-01 09:02,2024-09-01 09:15,13,Maintenance,True,False,Boeing 737,N46005,439
934715,Delta,1103,LAX,BOS,2024-09-01 20:31,2024-09-01 20:36,2024-09-02 00:31,2024-09-02 00:38,7,Maintenance,True,False,Boeing 737,N68188,685
1318666,Delta,933,JFK,BOS,2024-09-01 20:02,2024-09-01 20:04,2024-09-01 21:02,2024-09-01 21:27,25,Maintenance,True,True,Airbus A320,N41652,2410
1586631,Delta,6317,JFK,SFO,2024-09-01 02:37,2024-09-01 02:58,2024-09-01 04:37,2024-09-01 04:33,-4,,False,False,Airbus A320,N85082,1087
1028723,Delta,3347,ORD,JFK,2024-09-01 04:58,2024-09-01 05:24,2024-09-01 09:58,2024-09-01 09:50,-8,,False,False,Boeing 777,N68513,2712
527217,Delta,9551,DFW,BOS,2024-09-01 13:00,2024-09-01 13:15,2024-09-01 16:00,2024-09-01 16:16,16,Maintenance,True,False,Airbus A320,N59730,265
444843,Delta,7278,JFK,MIA,2024-09-01 00:19,2024-09-01 00:26,2024-09-01 05:19,2024-09-01 05:32,13,Weather,True,False,Boeing 737,N35800,304
392790,Delta,8107,ATL,SEA,2024-09-01 13:13,2024-09-01 13:33,2024-09-01 18:13,2024-09-01 18:04,-9,,True,False,Boeing 737,N83701,2486
1348114,Delta,8229,DFW,JFK,2024-09-01 21:38,2024-09-01 21:40,2024-09-01 23:38,2024-09-02 00:04,26,Weather,False,False,Boeing 777,N64702,138
64457,Delta,8501,LAX,MIA,2024-09-01 11:46,2024-09-01 11:52,2024-09-01 15:46,2024-09-01 15:41,-5,,False,False,Airbus A320,N36941,395
407201,Delta,1025,ATL,JFK,2024-09-01 14:45,2024-09-01 14:50,2024-09-01 16:45,2024-09-01 16:44,-1,,True,True,Boeing 777,N23281,2100
1596315,Delta,3994,ATL,JFK,2024-09-01 01:17,2024-09-01 01:44,2024-09-01 06:17,2024-09-01 06:14,-3,,True,True,Boeing 737,N90476,2784
634390,Delta,8608,ATL,SFO,2024-09-01 15:37,2024-09-01 15:53,2024-09-01 17:37,2024-09-01 18:06,29,Maintenance,False,False,Boeing 777,N54839,2118
967127,Delta,9257,LAX,SFO,2024-09-01 21:14,2024-09-01 21:21,2024-09-01 22:14,2024-09-01 22:15,1,Maintenance,True,False,Airbus A320,N15144,1175
647459,Delta,930,JFK,SFO,2024-09-01 03:09,2024-09-01 03:20,2024-09-01 04:09,2024-09-01 04:14,5,Maintenance,False,False,Boeing 737,N75170,1006
94772,Delta,7316,ORD,JFK,2024-09-01 07:02,2024-09-01 07:26,2024-09-01 13:02,2024-09-01 13:32,30,Weather,False,True,Airbus A320,N93813,1456
1419697,Delta,8761,DFW,MIA,2024-09-01 22:58,2024-09-01 23:13,2024-09-01 23:58,2024-09-02 00:12,14,Maintenance,False,True,Boeing 737,N63567,2678
597829,Delta,4733,DFW,SFO,2024-09-01 17:59,2024-09-01 18:27,2024-09-01 18:59,2024-09-01 19:27,28,Weather,True,False,Boeing 737,N53957,1769
1646686,Delta,1223,LAX,MIA,2024-09-01 04:18,2024-09-01 04:33,2024-09-01 05:18,2024-09-01 05:27,9,Maintenance,False,False,Boeing 737,N76039,2842
1497617,Delta,8089,DFW,SEA,2024-09-01 09:20,2024-09-01 09:37,2024-09-01 10:20,2024-09-01 10:26,6,Weather,False,False,Boeing 777,N88158,2437
683338,Delta,2026,JFK,SFO,2024-09-01 03:39,2024-09-01 03:40,2024-09-01 09:39,2024-09-01 09:59,20,Air Traffic Control,True,False,Airbus A320,N27698,1049
424016,Delta,7236,JFK,BOS,2024-09-01 17:34,2024-09-01 18:02,2024-09-01 21:34,2024-09-01 21:41,7,Weather,True,False,Boeing 737,N92794,692
847269,Delta,4713,LAX,JFK,2024-09-01 13:24,2024-09-01 13:49,2024-09-01 14:24,2024-09-01 14:16,-8,,False,False,Boeing 777,N89883,1420
490564,Delta,6298,ATL,BOS,2024-09-01 02:22,2024-09-01 02:34,2024-09-01 03:22,2024-09-01 03:43,21,Maintenance,True,False,Boeing 737,N88684,2371
309535,Delta,2610,ORD,SFO,2024-09-01 11:41,2024-09-01 12:01,2024-09-01 17:41,2024-09-01 18:10,29,Air Traffic Control,False,False,Boeing 737,N43497,418
1097440,Delta,3893,ORD,BOS,2024-09-01 01:53,2024-09-01 02:18,2024-09-01 04:53,2024-09-01 04:52,-1,,False,False,Boeing 737,N77972,1729
12332,Delta,8552,ATL,SFO,2024-09-01 09:37,2024-09-01 10:05,2024-09-01 13:37,2024-09-01 13:55,18,Air Traffic Control,True,True,Boeing 777,N63164,2840
1462527,Delta,278,ORD,JFK,2024-09-01 21:46,2024-09-01 21:55,2024-09-02 00:46,2024-09-02 00:37,-9,,False,False,Boeing 777,N61746,1282
1333691,Delta,2166,LAX,JFK,2024-09-01 06:22,2024-09-01 06:28,2024-09-01 07:22,2024-09-01 07:24,2,Maintenance,False,True,Airbus A320,N64833,188
468456,Delta,1448,LAX,MIA,2024-09-01 22:51,2024-09-01 23:00,2024-09-02 02:51,2024-09-02 02:56,5,Air Traffic Control,True,False,Airbus A320,N86710,1155
1337368,Delta,8831,ATL,BOS,2024-09-01 03:05,2024-09-01 03:32,2024-09-01 06:05,2024-09-01 06:33,28,Maintenance,True,True,Airbus A320,N22447,1574
67247,Delta,6642,JFK,SEA,2024-09-01 20:33,2024-09-01 20:34,2024-09-01 21:33,2024-09-01 21:53,20,Air Traffic Control,True,False,Boeing 777,N46534,336
1540419,Delta,5494,JFK,JFK,2024-09-01 19:35,2024-09-01 19:57,2024-09-02 01:35,2024-09-02 01:49,14,Air Traffic Control,True,True,Boeing 777,N81516,2282
627219,Delta,987,DFW,SFO,2024-09-01 07:02,2024-09-01 07:25,2024-09-01 12:02,2024-09-01 12:00,-2,,False,False,Boeing 777,N60240,831
975099,Delta,8088,LAX,SFO,2024-09-01 09:45,2024-09-01 09:58,2024-09-01 11:45,2024-09-01 12:07,22,Maintenance,False,False,Boeing 777,N33624,2113
1293608,Delta,540,ATL,JFK,2024-09-01 16:50,2024-09-01 17:01,2024-09-01 22:50,2024-09-01 22:45,-5,,False,False,Airbus A320,N33177,394
1080780,Delta,5505,ATL,BOS,2024-09-01 23:08,2024-09-01 23:38,2024-09-02 00:08,2024-09-02 00:18,10,Maintenance,True,True,Airbus A320,N48505,1076
440581,Delta,7623,DFW,JFK,2024-09-01 06:25,2024-09-01 06:35,2024-09-01 11:25,2024-09-01 11:15,-10,,False,False,Boeing 777,N38617,1578
1627501,Delta,8891,LAX,MIA,2024-09-01 02:21,2024-09-01 02:22,2024-09-01 04:21,2024-09-01 04:33,12,Maintenance,True,True,Boeing 777,N38633,535
587355,Delta,5118,ATL,MIA,2024-09-01 17:24,2024-09-01 17:42,2024-09-01 23:24,2024-09-01 23:15,-9,,False,False,Boeing 777,N14403,579
784536,Delta,8099,DFW,SEA,2024-09-01 06:09,2024-09-01 06:25,2024-09-01 07:09,2024-09-01 07:14,5,Weather,False,False,Airbus A320,N22723,2428
511177,Delta,9861,JFK,SEA,2024-09-01 14:49,2024-09-01 15:00,2024-09-01 20:49,2024-09-01 20:58,9,Weather,True,False,Boeing 777,N84662,371
1670334,Delta,6540,DFW,JFK,2024-09-01 09:02,2024-09-01 09:21,2024-09-01 11:02,2024-09-01 11:25,23,Air Traffic Control,True,False,Airbus A320,N11942,2603
1667725,Delta,3144,ATL,JFK,2024-09-01 23:54,2024-09-02 00:05,2024-09-02 01:54,2024-09-02 01:59,5,Air Traffic Control,False,True,Airbus A320,N66005,1860
344331,Delta,8797,JFK,MIA,2024-09-01 04:43,2024-09-01 04:50,2024-09-01 09:43,2024-09-01 09:56,13,Air Traffic Control,True,True,Airbus A320,N34058,182
844190,Delta,7997,LAX,MIA,2024-09-01 01:46,2024-09-01 02:11,2024-09-01 05:46,2024-09-01 06:10,24,Air Traffic Control,True,True,Boeing 777,N71358,1017
79808,Delta,8168,ORD,MIA,2024-09-01 04:25,2024-09-01 04:49,2024-09-01 09:25,2024-09-01 09:16,-9,,False,True,Boeing 737,N26927,1473
44111,Delta,3437,LAX,JFK,2024-09-01 07:41,2024-09-01 08:08,2024-09-01 10:41,2024-09-01 11:00,19,Maintenance,False,True,Boeing 737,N97219,2338
864467,Delta,8608,ORD,JFK,2024-09-01 12:15,2024-09-01 12:38,2024-09-01 15:15,2024-09-01 15:15,0,,False,False,Boeing 737,N36712,2874
854196,Delta,3533,JFK,SFO,2024-09-01 15:47,2024-09-01 16:02,2024-09-01 18:47,2024-09-01 18:55,8,Weather,True,True,Boeing 777,N17066,2450
939442,Delta,2899,JFK,BOS,2024-09-01 03:26,2024-09-01 03:50,2024-09-01 04:26,2024-09-01 04:34,8,Air Traffic Control,True,True,Boeing 737,N33229,1929
1248722,Delta,995,ORD,BOS,2024-09-01 03:38,2024-09-01 03:41,2024-09-01 05:38,2024-09-01 05:56,18,Air Traffic Control,False,False,Boeing 777,N75518,1345
432290,Delta,8495,JFK,SEA,2024-09-01 18:55,2024-09-01 18:57,2024-09-02 00:55,2024-09-02 01:11,16,Maintenance,True,False,Airbus A320,N11396,1325
323180,Delta,9872,JFK,SFO,2024-09-01 17:14,2024-09-01 17:25,2024-09-01 23:14,2024-09-01 23:40,26,Weather,False,False,Boeing 737,N49702,724
821132,Delta,6012,LAX,JFK,2024-09-01 22:14,2024-09-01 22:28,2024-09-02 03:14,2024-09-02 03:30,16,Maintenance,True,True,Boeing 777,N64480,1743
1114398,Delta,6439,DFW,SFO,2024-09-01 23:43,2024-09-01 23:57,2024-09-02 01:43,2024-09-02 01:59,16,Weather,False,False,Boeing 777,N37109,1834
1357192,Delta,9543,JFK,SFO,2024-09-01 15:27,2024-09-01 15:33,2024-09-01 20:27,2024-09-01 20:57,30,Air Traffic Control,True,False,Boeing 737,N73951,1918
734189,Delta,9955,ORD,JFK,2024-09-01 23:54,2024-09-02 00:05,2024-09-02 00:54,2024-09-02 00:45,-9,,False,False,Boeing 777,N93158,992
1653415,Delta,7904,ORD,SEA,2024-09-01 05:21,2024-09-01 05:45,2024-09-01 10:21,2024-09-01 10:14,-7,,True,False,Boeing 777,N11711,341
1646407,Delta,5920,LAX,MIA,2024-09-01 08:13,2024-09-01 08:43,2024-09-01 14:13,2024-09-01 14:34,21,Weather,False,True,Boeing 777,N45127,1858
470243,Delta,6787,ORD,BOS,2024-09-01 12:34,2024-09-01 13:00,2024-09-01 17:34,2024-09-01 18:01,27,Maintenance,False,False,Boeing 777,N53071,2843
617403,Delta,478,DFW,SEA,2024-09-01 04:01,2024-09-01 04:26,2024-09-01 09:01,2024-09-01 09:25,24,Maintenance,True,False,Boeing 737,N76340,2170
828440,Delta,95,DFW,BOS,2024-09-01 04:55,2024-09-01 05:23,2024-09-01 06:55,2024-09-01 06:46,-9,,True,True,Airbus A320,N27681,1080
820195,Delta,7004,JFK,BOS,2024-09-01 15:21,2024-09-01 15:25,2024-09-01 19:21,2024-09-01 19:17,-4,,False,True,Boeing 737,N78042,2486
186915,Delta,9751,DFW,JFK,2024-09-01 12:19,2024-09-01 12:23,2024-09-01 13:19,2024-09-01 13:14,-5,,False,True,Boeing 777,N57898,2179
881039,Delta,3547,ORD,MIA,2024-09-01 02:10,2024-09-01 02:10,2024-09-01 06:10,2024-09-01 06:28,18,Maintenance,False,True,Boeing 737,N27662,2855
1459012,Delta,9010,ATL,JFK,2024-09-01 00:05,2024-09-01 00:29,2024-09-01 03:05,2024-09-01 03:24,19,Weather,False,False,Boeing 777,N97870,144
1164586,Delta,9056,LAX,BOS,2024-09-01 20:01,2024-09-01 20:27,2024-09-01 22:01,2024-09-01 22:12,11,Weather,False,False,Boeing 737,N77602,1020
1556727,Delta,667,DFW,SEA,2024-09-01 02:54,2024-09-01 03:01,2024-09-01 05:54,2024-09-01 06:14,20,Weather,True,True,Boeing 777,N30013,561
814039,Delta,47,JFK,JFK,2024-09-01 17:10,2024-09-01 17:40,2024-09-01 23:10,2024-09-01 23:14,4,Air Traffic Control,True,True,Boeing 777,N19881,1934
1576339,Delta,7044,JFK,BOS,2024-09-01 02:36,2024-09-01 02:39,2024-09-01 03:36,2024-09-01 03:37,1,Maintenance,False,True,Airbus A320,N71329,2488
2331,Delta,3992,ORD,MIA,2024-09-01 00:24,2024-09-01 00:39,2024-09-01 06:24,2024-09-01 06:54,30,Weather,True,False,Boeing 737,N94039,1360
1255772,Delta,9147,JFK,MIA,2024-09-01 14:59,2024-09-01 15:28,2024-09-01 20:59,2024-09-01 21:15,16,Weather,False,True,Boeing 777,N52487,741
1698813,Delta,594,ORD,BOS,2024-09-01 02:05,2024-09-01 02:29,2024-09-01 06:05,2024-09-01 06:08,3,Maintenance,False,False,Boeing 777,N18351,245
1239189,Delta,8097,ATL,MIA,2024-09-01 01:19,2024-09-01 01:45,2024-09-01 04:19,2024-09-01 04:16,-3,,True,False,Airbus A320,N22765,1836
1720220,Delta,7213,DFW,MIA,2024-09-01 00:38,2024-09-01 00:45,2024-09-01 03:38,2024-09-01 03:55,17,Maintenance,False,True,Boeing 737,N88008,1066
1311770,Delta,9643,JFK,MIA,2024-09-01 04:37,2024-09-01 04:37,2024-09-01 06:37,2024-09-01 06:27,-10,,True,False,Airbus A320,N34459,337
849019,Delta,6729,ORD,SFO,2024-09-01 03:12,2024-09-01 03:40,2024-09-01 09:12,2024-09-01 09:31,19,Weather,False,False,Boeing 777,N35838,637
527893,Delta,1539,LAX,SEA,2024-09-01 04:47,2024-09-01 04:54,2024-09-01 06:47,2024-09-01 07:15,28,Weather,True,False,Airbus A320,N84619,2070
1440205,Delta,8565,ORD,SFO,2024-09-01 06:34,2024-09-01 06:34,2024-09-01 07:34,2024-09-01 07:26,-8,,False,False,Airbus A320,N15259,2114
811807,Delta,4467,DFW,BOS,2024-09-01 14:39,2024-09-01 14:40,2024-09-01 17:39,2024-09-01 17:30,-9,,True,True,Boeing 777,N54256,1334
980490,Delta,5053,ATL,BOS,2024-09-01 14:58,2024-09-01 15:10,2024-09-01 17:58,2024-09-01 18:23,25,Weather,False,True,Airbus A320,N16163,2310
719289,Delta,835,LAX,BOS,2024-09-01 02:50,2024-09-01 03:01,2024-09-01 03:50,2024-09-01 04:10,20,Weather,False,True,Boeing 737,N20546,1291
399162,Delta,4311,JFK,BOS,2024-09-01 21:16,2024-09-01 21:46,2024-09-01 22:16,2024-09-01 22:32,16,Weather,False,False,Boeing 777,N13962,1848
553196,Delta,5003,ATL,BOS,2024-09-01 09:44,2024-09-01 10:01,2024-09-01 15:44,2024-09-01 15:46,2,Air Traffic Control,False,True,Boeing 737,N10089,1306
82678,Delta,2392,ATL,SEA,2024-09-01 23:16,2024-09-01 23:32,2024-09-02 04:16,2024-09-02 04:18,2,Weather,False,False,Airbus A320,N67572,2255
1349273,Delta,3811,ATL,JFK,2024-09-01 11:24,2024-09-01 11:46,2024-09-01 13:24,2024-09-01 13:30,6,Maintenance,False,True,Boeing 777,N17466,1428
1062188,Delta,5924,JFK,SEA,2024-09-01 11:39,2024-09-01 12:04,2024-09-01 12:39,2024-09-01 12:53,14,Weather,False,False,Boeing 737,N28289,656
1179256,Delta,8660,LAX,SEA,2024-09-01 00:47,2024-09-01 01:04,2024-09-01 01:47,2024-09-01 01:53,6,Air Traffic Control,False,False,Boeing 777,N88014,771
577550,Delta,8144,JFK,SEA,2024-09-01 01:15,2024-09-01 01:44,2024-09-01 04:15,2024-09-01 04:14,-1,,True,True,Airbus A320,N95687,380
1342394,Delta,7140,DFW,MIA,2024-09-01 01:39,2024-09-01 02:00,2024-09-01 03:39,2024-09-01 03:43,4,Air Traffic Control,False,True,Boeing 737,N33119,1368
1410918,Delta,4767,ATL,MIA,2024-09-01 19:44,2024-09-01 20:10,2024-09-01 21:44,2024-09-01 22:14,30,Air Traffic Control,True,False,Boeing 737,N82495,2874
1293495,Delta,6199,DFW,SEA,2024-09-01 08:38,2024-09-01 08:49,2024-09-01 09:38,2024-09-01 10:04,26,Air Traffic Control,True,True,Airbus A320,N59377,1365
1053856,Delta,4395,LAX,JFK,2024-09-01 10:44,2024-09-01 11:11,2024-09-01 16:44,2024-09-01 17:02,18,Weather,False,True,Boeing 737,N82366,1792
210865,Delta,1592,DFW,JFK,2024-09-01 10:38,2024-09-01 10:59,2024-09-01 14:38,2024-09-01 15:05,27,Maintenance,False,True,Airbus A320,N78612,2204
50939,Delta,9857,LAX,JFK,2024-09-01 00:51,2024-09-01 01:13,2024-09-01 06:51,2024-09-01 07:09,18,Maintenance,True,True,Boeing 777,N59697,460
1600837,Delta,2944,ORD,SFO,2024-09-01 09:15,2024-09-01 09:19,2024-09-01 10:15,2024-09-01 10:08,-7,,False,True,Boeing 737,N61902,2138
1223040,Delta,5853,ATL,SEA,2024-09-01 05:49,2024-09-01 05:53,2024-09-01 09:49,2024-09-01 10:18,29,Weather,False,True,Boeing 777,N91965,2975
1578266,Delta,4907,JFK,SEA,2024-09-01 23:07,2024-09-01 23:20,2024-09-02 04:07,2024-09-02 04:28,21,Air Traffic Control,True,False,Boeing 737,N23669,1720
175666,Delta,7035,LAX,BOS,2024-09-01 17:50,2024-09-01 18:02,2024-09-01 18:50,2024-09-01 18:54,4,Weather,False,False,Airbus A320,N89279,1752
1273447,Delta,6708,ORD,SFO,2024-09-01 22:17,2024-09-01 22:34,2024-09-02 02:17,2024-09-02 02:43,26,Maintenance,False,False,Airbus A320,N98476,2811
944534,Delta,4851,ORD,SFO,2024-09-01 20:54,2024-09-01 20:54,2024-09-01 21:54,2024-09-01 21:54,0,,False,True,Airbus A320,N56264,2542
121801,Delta,4740,ATL,BOS,2024-09-01 18:40,2024-09-01 19:08,2024-09-01 20:40,2024-09-01 20:57,17,Air Traffic Control,False,False,Airbus A320,N46906,384
1293937,Delta,2683,DFW,JFK,2024-09-01 09:01,2024-09-01 09:14,2024-09-01 12:01,2024-09-01 11:58,-3,,True,False,Airbus A320,N47790,1162
1043183,Delta,5382,JFK,SFO,2024-09-01 19:37,2024-09-01 20:01,2024-09-01 21:37,2024-09-01 21:37,0,,False,False,Airbus A320,N48902,2330
93243,Delta,6922,JFK,SEA,2024-09-01 20:23,2024-09-01 20:53,2024-09-02 02:23,2024-09-02 02:26,3,Weather,True,True,Airbus A320,N87255,1943
1172500,Delta,8661,ORD,SFO,2024-09-01 06:55,2024-09-01 06:57,2024-09-01 09:55,2024-09-01 10:19,24,Weather,False,True,Boeing 737,N60429,1819
930647,Delta,9692,ATL,SEA,2024-09-01 03:01,2024-09-01 03:23,2024-09-01 09:01,2024-09-01 09:12,11,Air Traffic Control,True,False,Airbus A320,N58775,2138
1260079,Delta,7365,ORD,SEA,2024-09-01 19:33,2024-09-01 19:42,2024-09-01 22:33,2024-09-01 23:03,30,Maintenance,True,False,Boeing 737,N16252,195
765990,Delta,5141,ORD,MIA,2024-09-01 20:12,2024-09-01 20:41,2024-09-02 02:12,2024-09-02 02:40,28,Weather,False,False,Boeing 777,N36713,2529
1195887,Delta,8438,JFK,SEA,2024-09-01 04:25,2024-09-01 04:34,2024-09-01 07:25,2024-09-01 07:48,23,Weather,True,False,Boeing 737,N41602,2208
1046825,Delta,3098,ORD,BOS,2024-09-01 20:40,2024-09-01 21:07,2024-09-01 21:40,2024-09-01 21:49,9,Maintenance,False,False,Boeing 777,N98692,2651
595816,Delta,7074,JFK,BOS,2024-09-01 07:22,2024-09-01 07:23,2024-09-01 13:22,2024-09-01 13:18,-4,,False,False,Boeing 737,N90733,879
1181569,Delta,4143,ATL,JFK,2024-09-01 08:08,2024-09-01 08:36,2024-09-01 12:08,2024-09-01 12:28,20,Maintenance,True,True,Airbus A320,N16657,1130
1620363,Delta,3189,ATL,BOS,2024-09-01 01:49,2024-09-01 02:14,2024-09-01 02:49,2024-09-01 02:41,-8,,True,True,Boeing 777,N42384,1791
61012,Delta,3260,JFK,BOS,2024-09-01 00:15,2024-09-01 00:44,2024-09-01 03:15,2024-09-01 03:33,18,Weather,True,False,Boeing 777,N38289,2075
496316,Delta,523,ATL,BOS,2024-09-01 05:06,2024-09-01 05:07,2024-09-01 09:06,2024-09-01 08:59,-7,,False,False,Boeing 777,N53773,1599
470204,Delta,8649,ATL,SEA,2024-09-01 20:44,2024-09-01 20:51,2024-09-01 23:44,2024-09-02 00:12,28,Maintenance,False,False,Boeing 777,N72553,127
138932,Delta,5314,LAX,JFK,2024-09-01 10:00,2024-09-01 10:01,2024-09-01 15:00,2024-09-01 15:07,7,Weather,True,True,Boeing 737,N95709,421
549940,Delta,7855,ORD,SFO,2024-09-01 15:50,2024-09-01 16:01,2024-09-01 16:50,2024-09-01 16:44,-6,,False,False,Boeing 737,N21236,2813
900543,Delta,6837,ORD,BOS,2024-09-01 17:51,2024-09-01 17:54,2024-09-01 21:51,2024-09-01 21:52,1,Weather,False,False,Airbus A320,N12639,1086
376505,Delta,6804,DFW,MIA,2024-09-01 12:10,2024-09-01 12:10,2024-09-01 18:10,2024-09-01 18:30,20,Weather,False,True,Boeing 777,N32588,1596
